"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2018068833","05","99","125 SHAFFER ROAD","","APOLLO","PA","15613","MICHAEL STIVASON","7244590332","080000","","","","","N","","","","","","N","","","","","","","","1","00871981","08"
"2018103924","06","99","3150 LENTO BLVD # 3200","","BETHEL PARK","PA","15102","JADON TRUCKING INC.","4128541702","","","","","","N","","","","","","N","","A100411","","","","","","2","00296214","06"
"2018120325","05","3","260 LINCOLIN HIGHWAY","","MIDDLE POINT","OH","45863","B&D EQUIPMENT","7244336822","800000","","","","","N","","","","","","N","","MC320120-C","","","","","","2","","08"
"2018033668","99","8","600 VINE STREET , STE 1","","CINCINNATI","OH","45202","FIRST GROUP LEASING NOMINEE TRU","4124525430","","","","","","N","","","","","","N","","","","","","","","1","","11"
"2018076411","02","8","798 EKASTOWN ROAD","","SARVER","PA","16055","WL ROENIGK","7243531515","029500","","","","","N","","","","","","N","","145465","","","","","","1","00153855","11"
"2018076411","02","8","798 EKASTOWN ROAD","","SARVER","PA","16055","WL ROENIGK","7243531515","029500","","","","","N","","","","","","N","","146465","","","","","","2","00153855","11"
"2018033040","02","3","4493 PEOPLES ROAD","","PITTSBURGH","PA","15237","L&M TOWING","4125376972","026000","","","","","N","","","","","","N","","","","","","","","1","02926819","03"
"2018008817","02","6","2911 LACONIA AVE APT 2","","BRONX","NY","10469","NOTORIOUS AUTO TRANSIT INC","3478672127","011500","","","","","N","","","","","","N","","","","","","","","2","03012606","06"
"2018131004","03","4","420 BURNS LN","","RUFFS DALE","PA","15679","TR TRUCKING","7247224445","073280","","","","","N","","","","","","N","","","","","","","","1","01122214","04"
"2018033473","05","1","15 27TH ST.","","PITTSBURGH","PA","15222","ECM TRANSPORT LLC","7243398800","068000","","","","","N","","","","","","N","","","","","","","","1","09999999","08"
"2018048219","02","8","5374 WILLIAM FLYNN HIGHWAY","","GIBSONIA","PA","15044","MONARK STUDENT TRANSPORTATION","7246954000","","","","","","N","","","","","","N","","A00116335","","","","","","2","00856887","11"
"2018126491","05","99","236 WINFIELD ROAD","","SARVER","PA","16055","WAYNE W SELL CORP","7243529441","080000","","","","","N","","","","","","N","","A93415","","","","","","2","00098033","08"
"2018095106","03","1","2416 41ST STREET","","PENNSAUKEN","NJ","081102108","R & J TRUCKING SERVICES","8564261810","008000","","","","","N","","","","","","N","","","","","","","","2","02898711","08"
"2019001617","03","2","1861 TERRY DR","","JOLIET","IL","60436","QUALITY CARRIER SERVICES INC","2177851800","080000","9","","","","Y","1","","","","","N","","","","","","","","1","00919129","04"
"2018059857","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2018128119","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2018058693","05","3","PO BOX 594","","FAIRLAND","OK","74343","JEREMY ALMENDAREZ","4054419792","090000","","","","","N","","","","","","N","","","","","","","","1","01620458","08"
"2018117114","02","3","113 CENTER ST","","NEW BRIGHTON","PA","15010","TOW-TEGRITY INC","9999999999","099999","","","","","N","","","","","","N","","","","","","","","1","","03"
"2019001823","03","1","3429 BRIGHTWOOD ROAD","","MIDVALE","OH","44653","LTD","9999999999","066000","","","","","N","","","","","","N","","","","","","","","2","01029241","08"
"2018016328","01","4","1000 MADISON AVE","","WEST ELIZABETH","PA","15088","LEWINTER TRANFER","4124149312","073280","","","","","","","","","","","N","","A95478","","","","","","2","00162073","03"
"2018022745","02","8","7035 SALTSBURG ROAD","","PGH","PA","15235","PENN HILLS","4127937000","","","","","","N","","","","","","","","306","","","","","","2","00953012","11"
"2018013858","03","3","602 KINGSDALE RD.","","STEUBENVILLE","OH","43952","J P GRAHAM TRANSPORT INC.","7243797125","","","","","","N","","","","","","","","999999999","","","","","","2","00099999","08"
"2018065520","03","1","6238 W MINNESTOTA STREET","SUITE B","INDIANAPOLIS","IN","46421","COWAN INTERMODAL GROUP LLC","8008826926","008000","","","","","N","","","","","","N","","","","","","","","1","00215194","06"
"2018065520","02","8","101 OLD FRANKSTOWN ROAD","","PITTSBURGH","PA","15239","FIRST TRANSIT LLC","4129961858","","","","","","N","","","","","","N","","","","","","","","2","01002211","10"
"2018056351","02","1","1200 WESTERN AVENUE","","PITTSBURGH","PA","15233","UHAUL","4122651119","","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2018118110","02","8","798 EKASTOWN ROAD","","SARVER","PA","16055","WL ROENIGK LEASING","4123531515","029500","","","","","N","","","","","","N","","","","","","","","2","01634361","11"
"2018127522","01","8","154 SANDY CREEK ROAD","","VERONA","PA","15147","AI VAN SERVICES INC","4127282966","031000","","","","","N","","","","","","N","","","","","","","","2","00014065","11"
"2018137059","04","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018011983","03","2","38 CHRISTY RD","","DELMONT","PA","15626","CLB TRUCKING LLC","4125548169","032000","","","","","N","","","","","","N","","","","","","","","1","02337848","09"
"2018092661","02","3","60 IRVINE STREET","","PITTSBURGH","PA","15207","HOWARD TOWING AND RECOVERY","4124229000","021000","","","","","N","","","","","","N","","","","","","","","2","02434744","03"
"2018074475","05","1","11520 ST CHARLES ROCK RD","SUITE 102B","BRIDGETON","MO","63044","DAVIS CARGO","3144413740","","","","","","N","","","","","","N","","","","","","","","1","25578152","08"
"2018099318","02","4","2018 OAK ST","PO BOX 845","LARGE","PA","15025","LARGE CONTRACTING SERVICES INC","4123843690","025999","","","","","N","","","","","","N","","","","","","","","2","02439691","03"
"2018070320","04","1","11670 NW 105TH STREET","","MIAMI","FL","33178","RYDER TRUCK RENTAL INC","3308060649","080000","","","","","N","","","","","","N","","","","","","","","1","00016130","08"
"2018098630","04","4","8020 ROWAN ROAD","","CRANBERRY TOWNSHIP","PA","16066","CRANBERRY SUPPLY COMPANY","7247761610","073280","","","","","N","","","","","","N","","","","","","","","1","00834695","04"
"2018131363","99","99","UNKNOWN","","PITTSBURGH","PA","99999","CITY OF PITTSBURGH","9999999999","","","","","","N","","","","","","","","","","","","","","3","","99"
"2018056519","02","1","1024 KEENE STREET","","SPRINGDALE","PA","151440300","GRECO STEEL PRODUCTS INC","7242744844","","","","","","N","","","","","","N","","","","","","","","1","00594677","03"
"2018078198","04","3","2458 ROCHESTER ROAD","","SEWICKLEY","PA","15143","DRAGUN'S LANDSCAPE SUPPLY","4126358441","080000","","","","","N","","","","","","N","","","","","","","","2","02136628","04"
"2018040968","02","1","1825 LIVERPOOL ST","","PITTSBURGH","PA","15233","PITTSBURGH TRANSPORTATION GROUP","4123230417","","","","","","N","","","","","","","","","","","","","","2","01164759","03"
"2018012843","03","1","2402 DOGLEG DR","","WARRINGTON","PA","18976","JOHN FREYMULLER LLC","2158331353","080000","","","","","N","","","","","","N","","","","","","","","1","03037149","08"
"2018107068","99","99","4500 BOARDMAN CANFIELD","","CANFIELD","ZZ","99999","JOE MINEO CREATIVE LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2018101347","02","8","9 CRESCENT ST","","ETNA","PA","15223","AKS TRANSPORTATION","4127811184","","","","","","N","","","","","","N","","6411342","","","","","","2","00531808","11"
"2018041712","02","8","5347 WILLIAM FLYNN HWY","","GIBSONIA","PA","15044","MONARK STUDENT TRANSPORTATION","4124585230","","","","","","N","","","","","","U","","00","","","","","","1","00000000","11"
"2018016668","02","8","345 6TH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018083066","04","0","2593 WEXFORD BAYNE RD","","SEWICKLEY","PA","15143","ALLEGHENY EXCAVATING","7249352400","","","","","","N","","","","","","N","","","","","","","","2","00060837","08"
"2018136685","02","8","8 RIVER ROAD","","MCKEES ROCKS","PA","15136","COMMUNITY TRANSPORTATION INC","4123310800","","","","","","N","","","","","","N","","","","","","","","1","02430646","10"
"2018046642","04","99","2930 DUSS AVE","","AMBRIDGE","PA","15003","HG VENTURES INC","7242665266","073280","","","","","N","","","","","","U","","A-8913415","","","","","","1","02127975","04"
"2018122272","02","8","600 GRANT STREET","","PITTSBURGH","PA","15219","UPMC","4129061034","","","","","","N","","","","","","N","","","","","","","","2","02210798","11"
"2018122272","02","8","600 GRANT STREET","","PITTSBURGH","PA","15219","UPMC","4129061034","","","","","","N","","","","","","N","","","","","","","","3","02210798","11"
"2018028481","03","1","40 51ST","","PITTSBURGH","PA","15201","CLEAN TEXT TILE SYS","4124771383","073280","","","","","N","","","","","","N","","","","","","","","2","00394016","09"
"2018131324","04","0","1300 CRAFTON BLVD","","PITTSBURGH","PA","15205","EABORN TRUCK SERVICES","4129219928","080000","","","","","N","","","","","","","","","","","","","","2","00085172","05"
"2018106340","03","2","699 PINE GROVE SCHOOL R","","VENUS","PA","16364","MCKISSICK TRUCKING","8143504170","080000","","","","","N","","","","","","N","","A-00113758","","","","","","2","00524921","00"
"2018099265","02","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","9999999999","","","","","","N","","","","","","N","","9999999999","","","","","","1","09999999","03"
"2018055445","02","8","223 CLEVER ROAD","","MC KEES ROCKS","PA","15136","MONTOUR SCHOOL DISTRICT","4124906500","","","","","","N","","","","","","N","","","","","","","","3","","11"
"2018019664","04","99","16065 INDUSTRIAL PARKWA","","CLEVELAND","OH","44135","ROYAL OAK RECYCLING","3146953200","077000","","","","","","","","","","","N","","","","","","","","1","01884571","99"
"2018049530","03","5","1000 BIG SEWICKLEY CREEK RD","","SEWICKLEY","PA","15143","WINE CONCRETE PRODUCTS, INC.","7242669500","073280","","","","","N","","","","","","N","","","","","","","","1","02076823","04"
"2018097677","01","1","5901 BAPTIST ROAD","","PITTSBURGH","PA","15132","J&A SOUTH PARK HEATING AND COOLI","4128855579","010000","","","","","N","","","","","","N","","","","","","","","1","02254284","05"
"2018097677","01","3","109 MCCLURE STREET","","DRAVOSBURG","PA","15034","C & D TOWING","4127511323","010000","","","","","N","","","","","","N","","A-00123372","","","","","","2","00536207","05"
"2018126929","00","4","5331 MCANULTY ROAD","","PITTSBURGH","PA","15236","MICHAEL BROTHERS TRANSPORTATIO","4128356428","073280","","","","","","","","","","","N","","","","","","","","2","02408389","08"
"2018008462","05","99","1569 INDUSTRIAL PKWY","","AKRON","OH","44310","HOC TRANSPORT COMPANY","3306300100","","","","","","N","","","","","","N","","145566-P","","","","","","2","00302119","08"
"2018030511","02","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL INC","7175616022","048000","","","","","N","","","","","","","","","","","","","","2","00016130","03"
"2019001571","03","99","2020 KNOTT ST","","PITTSBURGH","PA","15233","SNOW AND ICE MGMT OF PA","4126009110","055000","","","","","N","","","","","","N","","","","","","","","2","02138150","09"
"2018078861","03","4","10250 BUCHANNON ROAD","","PITTSBURGH","PA","15235","VIGLIOTTI LANDSCAPE AND CONSTRUC","4128892717","","","","","","N","","","","","","N","","","","","","","","1","02124559","04"
"2018065579","03","2","3801 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","19073","SUNOCO","7246221184","080000","","","","","N","","","","","","N","","","","","","","","5","00010328","99"
"2018017985","05","1","1037 WINFIELD ROAD","","CABOT","PA","16023","RONALD GROSS INC","8142856176","","","","","","N","","","","","","N","","107320","","","","","","2","00429878","08"
"2018044630","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4122551385","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019004505","02","1","15710 ORLANDO BROOK DRI","","ORLANDO PARK","IL","60462","DM IMPERIAL LLC","9999999999","028000","","","","","N","","","","","","N","","","","","","","","2","00099999","03"
"2018109585","01","99","4 SCOTTDALE RD","","PITTSBURGH","PA","15683","PENN LINE","4125706511","","","","","","N","","","","","","N","","","","","","","","1","00093930","09"
"2018099723","02","8","345 SIXTH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018027249","02","8","1325 SCOTLAND AVE","","PUNXSUTANY","PA","15767","KRISE TRANSPORTATION INC","4127937000","029500","","","","","N","","","","","","N","","","","","","","","2","00550782","11"
"2018031062","02","8","873 BRADDOCK AVENUE","","EAST PITTSBURGH","PA","15112","P.R.N. PARATRANSIT SERVICE","8886348773","","","","","","N","","","","","","N","","","","","","","","1","02432891","10"
"2018069910","02","1","173 THORN HILL ROAD","","WARRENDALE","PA","15086","PARAGON FOODS","7247419100","033000","","","","","N","","","","","","U","","25181","","","","","","2","00435939","05"
"2018077705","05","1","2150 SCHUETZ","","ST. LOUIS","MO","63146","HOGAN DEDICATED TRUCKING","9143389993","","","","","","N","","","","","","N","","","","","","","","2","00186660","08"
"2018086514","03","3","347 LEFEVER HILL RD","","CHESWICK","PA","15024","COSTA CONTRACTING INC","7242654388","019500","","","","","N","","","","","","","","","","","","","","1","02065786","98"
"2018079222","03","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4125565000","040000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018083218","05","0","1016 TRIPLETT BLVD","","AKRON","OH","44306","J-RAYL DRAYAGE (CONCEPT FREIGHT","3309401667","080000","","","","","N","","","","","","N","","","","","","","","1","01761715","08"
"2018002361","03","7","200 RANGOS LN.","","WASHINGTON","PA","15301","WASTE MANAGEMENT OF PENNSYLVANIA","8008664460","073280","","","","","N","","","","","","N","","","","","","","","1","00344050","04"
"2018054593","05","3","PO BOX 3433 STAN MAIN","","SPRUCE GROVE","AB","T7X3A7","PREFERRED CARRIERS INC","7809625801","080000","","","","","N","","","","","","N","","","","","","","","1","01478187","08"
"2018043486","08","3","3100 E. CARSON ST.","","PITTSBURGH","PA","15203","FRANK B FUHRER HOLDINGS","7246815670","","","","","","N","","","","","","N","","","","","","","","2","02066069","06"
"2018118648","05","1","9200 E 146TH ST","","NOBLESVILLE","IN","46060","J B HUNT TRANSPORT INC","3177730019","080000","","","","","N","","","","","","N","","","","","","","","2","00080806","08"
"2018104339","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4125665214","026000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019001591","03","4","923 WEIMER LANE","","SALTSBURG","PA","15681","VISIONARY EQUIPMENT CORP","7246393239","071000","","","","","N","","","","","","N","","","","","","","","1","00102871","09"
"2018052628","04","5","1 43RD ST","","PITTSBURGH","PA","15201","43RD STREET CONCRETE","4126824090","073280","","","","","N","","","","","","N","","","","","","","","1","02099631","09"
"2018086271","02","8","311 MAHONING AVENUE","","NEW CASTLE","PA","16102","NEW CASTLE AREA TRANSIT","7247300828","038000","","","","","N","","","","","","N","","","","","","","","1","99999999","11"
"2018103191","02","1","615 ALPHA DRIVE REAR","","PITTSBURGH","PA","15238","BANK OF AMERICA LEASING & CAPITA","4125125243","012500","","","","","N","","","","","","N","","","","","","","","2","00778752","03"
"2018123802","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4122551385","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2018122357","03","99","4366 MT PLEASANT ST NW","","NORTH CANTON","OH","44720","ADVANTAGE TANK LINES","3302366705","","","","","","N","","","","","","U","","20030","","","","","","1","01114653","08"
"2018114705","03","4","5020 THOMS RUN RD","","OAKDALE","PA","15071","INDEPENDENT EQUIPMENT TRANSPORTA","4122570808","","","","","","N","","","","","","N","","","","","","","","1","00000000","04"
"2018097432","03","1","202 N ROCK RD APT 704","","WICHITA","KS","67206","SASE AND J LOGISTICS LLC","3163042843","","","","","","N","","","","","","U","","","","","","","","1","02911394","08"
"2018071416","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018136018","02","3","17 FERRY ST","","LEETSDALE","PA","15056","JT THORPE AND SON INC","3307165406","026000","","","","","N","","","","","","U","","","","","","","","2","00000000","99"
"2018012422","04","4","285 KAPPA DR","","PITTSBURGH","PA","15238","RUSSELL STANDARD  CORP.","4124490700","073280","","","","","N","","","","","","N","","","","","","","","2","00064940","04"
"2018099031","99","0","2736 GLENIMAWR ST","","PITTSBURGH","PA","15204","DREW ALLEN","9999999999","010000","","","","","N","","","","","","N","","","","","","","","2","","02"
"2018098219","03","3","1225 STATE ROUTE 40","","CLAYSVILLE","PA","15323","MCADOO'S TOWING INC.","7243502039","032000","","","","","N","","","","","","N","","","","","","","","1","00030834","05"
"2018040977","05","1","3100 INDUSTRIAL PARKWAY","","JEFFERSONVILLE","IN","47130","RYDER","8889979397","080000","","","","","N","","","","","","N","","","","","","","","2","01820774","06"
"2018105356","99","99","109 DARK HOLLOW RD","","OAKMONT","PA","15139","CARD TRANSPORTATION  LLC","9999999999","073280","","","","","N","","","","","","N","","","","","","","","1","","99"
"2018043836","02","8","415 REBECCA ST","","MCKEESPORT","PA","151343857","PENNSYLVANIA COACH LINES INC","4126640911","","","","","","N","","","","","","N","","","","","","","","1","00465361","11"
"2018115991","01","8","154 SANDY CREEK ROAD","","VERONA","PA","15147","A-1 VAN SERVICES","4127816170","030000","","","","","N","","","","","","N","","US325","","","","","","3","","11"
"2018008147","02","3","10250 BUCHANON RD","","PITTBSURGH","PA","15235","VIGLIOTTI LANDSCAPING AND CONSTR","4128892717","019500","","","","","N","","","","","","N","","","","","","","","2","02124559","03"
"2018019776","02","8","150 S 24TH STREET","","PITTSBURGH","PA","15203","FIRST STUDENT INC","4124318747","","","","","","N","","","","","","N","","","","","","","","3","99999999","11"
"2018019776","02","0","150 S 24TH SREET","","PITTSBURGH","PA","15203","FIRST STUDENT INC","4124318747","","","","","","N","","","","","","N","","","","","","","","4","99999999","11"
"2018062560","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125665500","050000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2018081341","05","1","4300 THE WOODS DR. APT #434","","SAN JOSE","CA","93313","BHIND LOG LLC","3475708532","","","","","","N","","","","","","N","","85243","","","","","","1","03115899","08"
"2018096624","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","","","","","","","","","1","00012345","11"
"2018113832","99","7","121 BRICKYARD RD","","MARS","PA","16046","VOGEL DISPOSAL SERVICES INC","9999999999","058400","","","","","N","","","","","","N","","","","","","","","1","","09"
"2018113832","99","99","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCCEL SERVICE INC","9999999999","019500","","","","","N","","","","","","N","","","","","","","","2","","09"
"2018079517","03","4","1938 REMINGTON DR","","PITTSBURGH","PA","15221","AK PENNINGTON TRUCKING LLC","4123046229","063000","","","","","N","","","","","","N","","","","","","","","1","03146687","04"
"2018086633","99","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO","9999999999","012000","","","","","N","","","","","","N","","","","","","","","3","00327574","09"
"2018124771","02","0","30 BECHFORD STREET","","PITTSBURGH","PA","15235","ELMO GROPELLI","4126073480","","","","","","N","","","","","","N","","","","","","","","1","02132829","02"
"2018073483","05","1","7101 W 17TH AVE","","GARY","IN","46406","SCHENIDER NATIONAL CARRIER","8005586767","080000","","","","","N","","","","","","N","","","","","","","","1","00264184","08"
"2018135429","02","4","3908 HOMESTEAD-DUQUESNE RD","","WEST MIFFLIN","PA","15122","CARLS TREE SERVICE","4124663539","017000","","","","","N","","","","","","N","","","","","","","","2","00389611","09"
"2018118781","02","8","200 HAHN ROAD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","4128215340","200000","","","","","N","","","","","","N","","","","","","","","1","00354406","11"
"2018094501","01","6","9470 CHERRY TREE DR. #310","","STRONGVILLE","OH","44130","LION KING EXPRESS LLC","4405906426","005000","","","","","N","","","","","","N","","MC014095","","","","","","1","02980750","06"
"2018037937","03","2","194 PYLER DRIVE","","SOMERSET","PA","15501","SOUTHSIDE TRANSFER SERVICE LLC","7242011899","073280","","","","","N","","","","","","N","","","","","","","","1","02325992","04"
"2018052592","04","4","48 WAGNER RD","","ALLISON PARK","PA","15101","FRANCIS ESCAVATING","7246120577","073280","","","","","N","","","","","","N","","","","","","","","2","02467582","09"
"2018102816","05","1","625 PLAINFIELD ROAD  SU","","WILLOWBROOK","IL","60527","YOPO EXPEDITE INC.","7085504407","080000","","","","","N","","","","","","N","","","","","","","","1","02435654","08"
"2018073464","03","4","221 ALLEGENY AVE","","OAKMONT","PA","15139","TDF SERVICE INC","4126518246","073280","","","","","N","","","","","","N","","A-00114665","","","","","","2","00945123","00"
"2018063747","03","99","5001 US HWY 30 WEST","","FORT WAYNE","IN","46818","CRST LINCOLN SALES INC","3344064104","080000","","","","","N","","","","","","N","","","","","","","","1","00053773","06"
"2018096293","02","3","943 BROADWAY ST","","E MCKEESPORT","PA","150351501","MCKELVEY TOWING","4126129985","017000","","","","","N","","","","","","N","","","","","","","","1","03157714","03"
"2018022615","04","4","1230 PORTERSVILLE ROAD","","PORTERSVILLE","PA","16051","DALE MCCLYMONDS INC","7243688911","080000","","","","","N","","","","","","N","","A-96721","","","","","","1","00738455","04"
"2018034002","05","1","4223 E 49TH STREET","","CLEVELAND","OH","44125","GATEWAY PRODUCTS RECYCLING INC","4128378777","080000","","","","","N","","","","","","N","","","","","","","","3","02573874","08"
"2018003641","02","1","425 SCHOOL HOUSE RD.","","TELFORD","PA","18969","CLEMMER MOVING AND STORAGE","2157235515","026000","","","","","N","","","","","","N","","A94147","","","","","","1","00085504","03"
"2018067687","02","3","4428 OHIO RIVER BLVD","","PITTSBURGH","PA","15202","BRIGHTON SERVICE","4127669977","","","","","","N","","","","","","N","","","","","","","","1","01669984","03"
"2018109059","03","1","6027 103RD ST APT 2D","","CHICAGO RIDGE","IL","60415","JEEP TRANSPORT INC","8158398123","080000","","","","","N","","","","","","N","","","","","","","","1","01691395","08"
"2018107310","99","0","5882 KENNEDY AVE STE","","EXPORT","PA","15632","WA HOY CONSTRUCTION INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","02"
"2018107224","02","4","10250 BUCHANON RD","","PITTSBURGH","PA","15235","VIGLIOTTI LANDSCAPING AND CONSTR","4125765508","073280","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2018078937","02","7","1807 SHENANGO RD","","NEW GALILEE","PA","16141","LINDY PAVING","7247341145","026001","","","","","N","","","","","","N","","","","","","","","2","00418111","03"
"2018037037","02","0","345 SIXTH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY CO","4125665214","26,000","","","","","N","","","","","","N","","A-00097606","","","","","","2","","11"
"2018090214","99","1","663 NAPOR BLVD","","PITTSBURGH","PA","15205","CELLONES BAKERY INC","9999999999","012000","","","","","N","","","","","","N","","","","","","","","1","","09"
"2018058445","05","99","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS","8003167160","","","","","","N","","","","","","N","","","","","","","","1","02243447","08"
"2018018287","03","6","1462 US HWY 20","","BELVIDERE","IL","61008","FLEET CAR LEASE INC","3032884600","080000","","","","","N","","","","","","N","","","","","","","","2","00262863","08"
"2018048410","02","1","237 EAST MAIN ST","","CARNEGIE","PA","15106","WILMAC FLOORING","4122793500","","","","","","N","","","","","","N","","","","","","","","1","03402116","03"
"2018110033","99","1","1308 MAIN ST","","CRESCENT","PA","15046","GPB WASTE OF OH-PA LLC DBA IRON","4125065874","080000","","","","","N","","","","","","N","","","","","","","","3","03048989","08"
"2018009079","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2018109823","02","1","351 32ND ST","","PITTSBURGH","PA","15201","FEDEX","8004633339","","","","","","N","","","","","","N","","N/A","","","","","","1","00265752","03"
"2018036603","05","99","5741 BURLINGTONDR","","MUNCIE","IN","47302","SOUTHERN REFREGERATED","8002888120","080000","","","","","N","","","","","","N","","","","","","","","2","00276110","09"
"2018102833","06","4","1230 PORTERSVILLE RD","","PORTERSVILLE","PA","16051","DALE MCCLYMONDS","7243688911","079800","","","","","N","","","","","","N","","","","","","","","1","00738455","08"
"2018068827","99","0","12729 LANES RUN ROAD","","BIG POOL","MD","21711","CREEKSTONE LANDSCAPE & EXCAVATIN","3018422113","","","","","","N","","","","","","","","","","","","","","1","00835866","09"
"2018031429","04","1","358 NORTH SHORE DRIVE","","PITTSBURGH","PA","15212","PITTSBURGH POST GAZETT","4128609559","046000","","","","","N","","","","","","N","","","","","","","","2","00358261","03"
"2018017618","02","1","P.O. BOX 791","","READING","PA","19603","PENSKE LEASING AND RENTAL CO.","4124314606","","","","","","N","","","","","","N","","0","","","","","","2","00000000","03"
"2018033746","03","2","3343 COLISEUM BLVD","","FORT WAYNE","IN","46808","UPS GROUND FREIGHT INC","8666157340","040000","","","","","N","","","","","","N","","268922","","","","","","2","00021800","06"
"2018069966","02","8","600 VINE STREET","SUITE 1400","CINCINNATI","OH","45202","FIRST STUDENT INC","5132412200","014050","","","","","N","","","","","","N","","109523","","","","","","1","00354406","10"
"2018069966","02","3","2908 MERCER WEST MIDDLESEX RD","","WEST MIDDLESEX","PA","16159","URRA COMPANY INC","7249068091","","","","","","N","","","","","","N","","","","","","","","2","00597681","03"
"2018048957","03","99","125 SHAFFER RD","","APOLLO","PA","15613","STIVASON","9999999999","","","","","","N","","","","","","","","99999","","","","","","1","00099999","08"
"2018031203","05","1","11609 KOONS RD","","WAYNESBORO","PA","17268","CARDELL TRUCKN LLC","7173546777","080000","","","","","N","","","","","","N","","","","","","","","2","02173192","08"
"2018088076","05","1","3401 WIBLE RD 12","","BAKERSFIELD","CA","93309","SAHOTA CARGO","2154608801","080000","","","","","N","","","","","","N","","","","","","","","1","02589546","08"
"2018131623","99","99","123 UNKNOWN","","UNKNOWN","ZZ","99999","UPS","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2018026445","02","1","4229 HOWARD AVE","SUITE B","KENSINGTON","MD","20895","DNS MOVING INC.","2025287197","025999","","","","","N","","","","","","N","","46824","","","","","","2","03022680","03"
"2019001642","05","99","1535 WEBSTER STREET","","GARY","IN","46406","UNIVERSAL TRUCKLOAD INC.","7242446033","080000","","","","","N","","","","","","N","","","","","","","","2","00041208","08"
"2018034195","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
