"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2019115903","02","1","4000 CLINE AVE","","EAST CHICAGO","IN","46312-0534","PENSKE TRUCK LEAING CO","4127360789","065000","","","","","N","","","","","","N","","","","","","","","2","00310582","08"
"2019097152","02","8","3680 OLD OAKDALE RD.","","MCDONALD","PA","15057","SOUTH FAYETTE SCHOOL DISTRICT","4122214542","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2019025844","02","1","50 INDUSTRIAL LOOP NORTH","","ORANGE PARK","FL","32073","BRIDGESTONE HOSEPOWER LLC & MAST","9043517456","026000","","","","","N","","","","","","N","","","","","","","","2","01155331","03"
"2019099001","05","1","11840 VALLEYVIEW ROAD","","EDEN PRARIE","MN","55344","SUPERVALU TRANSPORTATION INC","7249256600","080000","","","","","N","","","","","","N","","","","","","","","2","00467296","08"
"2019115602","99","99","UNKNOWN","","UNKNWON","ZF","99999999","UNKNOWN","9999999999","999999","","","","","","","","","","","U","","","","","","","","1","","07"
"2019115602","99","99","3900 BARRETT DR SUITE 300","","RALEIGH","NC","27609","FIRST CLASS TRANSPORTATION AND L","9199611733","080000","","","","","N","","","","","","N","","","","","","","","2","02918157","08"
"2019002397","02","1","P. O. BOX 563","","READING","PA","19603-0563","PENSKE TRUCK LEASING CO LP","6107756000","025999","","","","","N","","","","","","N","","","","","","","","1","00327574","03"
"2019095995","02","0","5945 BUTTERMILK HOLLOW RD","","PITTSBURGH","OR","15207","AUTO GALLERY","4126063944","999999","","","","","N","","","","","","N","","","","","","","","2","","98"
"2019025488","04","1","15 SHORT CUT ROAD","","EIGHTY FOUR","PA","15330","GRANT KEMMERER","7242395511","016000","","","","","N","","","","","","N","","","","","","","","2","01287463","02"
"2019059676","05","0","801 W 1ST STREET","","URICHSVILLE","OH","44683","VISION EXPRESS INC","3304077776","999999","","","","","N","","","","","","N","","","","","","","","1","00928593","08"
"2019050294","03","8","110 LENZNER COURT","","SEWICKLEY","PA","15143","COACH USA","4127494188","999999","","","","","N","","","","","","N","","","","","","","","1","00583785","11"
"2019086619","06","0","18 S. 19TH STREET","","STROUDSBURG","PA","18360","MAIN TRUCKING INC","6314862097","080000","","","","","N","","","","","","N","","MC968161","","","","","","2","02883992","08"
"2019106316","05","1","202 HERITAGE PARK DR","","MURFREESBORO","TN","37129","FIRST FLEET INC","8144832617","080000","","","","","N","","","","","","N","","","","","","","","2","00313891","08"
"2019104424","02","8","1300 MCKEAN AVENUE","","CHARLEROI","PA","15022","MID MON VALLEY TRANSIT AUTHORITY","7244890880","999999","","","","","N","","","","","","","","","","","","","","2","","13"
"2019008844","04","7","975 ROBISON RD EAST","","ERIE","PA","16509","WASTE MANAGEMENT OF PA","7246373532","073280","","","","","N","","","","","","N","","000000","","","","","","1","00344050","04"
"2019113936","02","1","1 JOHN ST","","MCKEES ROCKS","PA","15136","RED DIAMOND INC","4127788877","025500","","","","","N","","","","","","N","","","","","","","","2","01738977","03"
"2019046795","05","0","6058 NEWBERRY RD","","WINNSBORO","SC","291806185","OWEN'S TRANSPORTATION LLC","8036332000","999999","","","","","N","","","","","","U","","","","","","","","1","","08"
"2019012148","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CNTY","4124222000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019086265","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY-ALLEGHENY CO.","4125665214","026000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019006283","99","0","6402 CENTRE AVE","","PITTSBURGH","PA","15206","MICHAEL ARTHUR JONES","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","08"
"2019031234","02","1","726 FRANK ST","","PITTSBURGH","PA","15207","SCHNEIDER'S DAIRY","4128740088","008500","","","","","N","","","","","","N","","A00111579","","","","","","2","00937962","03"
"2019078723","05","0","650 E 107TH SUITE 170","","BOLINGBROOK","IL","60480","DMV TRANSPORTATION INC","6304914700","080000","","","","","N","","","","","","N","","","","","","","","1","01337798","08"
"2019078723","03","4","420 BURNS LNE","","RUFFSDALE","PA","15679","T R TRUCKING & EXCAVATING INC","7247224434","073280","","","","","N","","","","","","N","","","","","","","","2","01122214","04"
"2019045753","05","1","2704 ATRIUM DRIVE","","GRAND PRAIRIE","TX","75052","KG LOGISTICS INC","4695864226","080000","","","","","N","","","","","","N","","","","","","","","1","02279497","08"
"2019045753","02","1","4675 VERONA RD","","VERONA","PA","15147","MOLYNEAUX TILE CONTRATING INC","4127936100","009000","","","","","N","","","","","","N","","","","","","","","2","00000985","02"
"2019102119","02","4","1020 LEBANON RD","","WEST MIFFLIN","PA","15122","BOROUGH OF WEST MIFFLIN","4124668170","036220","","","","","N","","","","","","N","","","","","","","","1","","03"
"2019095043","99","4","4135 OLD WILLIAM PENN H","","MONROEVILLE","PA","15146","STONE BUILDER'S SUPPLY","4123736235","","","","","","N","","","","","","N","","A-00115059","","","","","","2","00896842","09"
"2019098955","02","1","ROUTE 10 GREEN HILLS","","READING","PA","196030563","PENSKE TRUCK LEASING CO LP","6107756000","","","","","","N","","","","","","","","","","","","","","1","00327574","03"
"2019108429","99","99","7266 NOBLESTOWN RD","","OAKDALE","PA","15071","DAVID SINGER","9999999999","033000","","","","","N","","","","","","N","","","","","","","","1","","05"
"2019094564","05","1","11225 JOILET ROAD","","LEMONT","IL","60439","FAB EXPRESS INC","5708465201","080000","","","","","N","","","","","","N","","","","","","","","1","00292372","08"
"2019120718","99","0","526 CITY COUNTY BLDG","","PITTSBURGH","PA","99999","CITY OF PITTSBURGH EQUIPMENT","9999999999","999999","","","","","","","","","","","N","","","","","","","","2","","99"
"2019133112","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","026000","","","","","","","","","","","N","","A-00976060","","","","","","2","","13"
"2020004389","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","","U","","","","","","","","3","99999999","08"
"2019111914","99","1","920 SIMON DRIVE","","FARLEY","IA","52046","SIMONS TRUCKING","3048304766","","","","","","N","","","","","","N","","","","","","","","2","00164492","05"
"2019033288","02","7","111 OVERLOOK AVE","","BELLEVILLE","NJ","07109","AZCONA","8622977336","025950","","","","","N","","","","","","N","","","","","","","","2","03139033","03"
"2019015693","02","1","1559 BOYD ROAD","","COLLIER","WV","26035","KLD TRANSPORTATION LLC","4127155197","026000","","","","","N","","","","","","N","","","","","","","","1","02988914","03"
"2019122426","02","7","526 CITY COUNTY BUILDING","","PITTSBURGH","PA","15219","CITY OF PITTSBURGH","4122552640","058400","","","","","N","","","","","","N","","9999999999","","","","","","2","","03"
"2019059392","02","3","109 MCCLURE ST","","DRAVOSBURG","PA","15034","C&D TOWING & RECOVERY","4124699380","026000","","","","","N","","","","","","N","","","","","","","","1","00536207","03"
"2019108282","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","017963","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019062580","04","3","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","6152599920","052000","","","","","N","","","","","","N","","","","","","","","1","00511412","08"
"2019033229","02","3","104 FIRESIDE DRIVE","","CANONSBURG","PA","15317","MAGIC MY WAY","4124275719","026000","","","","","N","","","","","","N","","","","","","","","2","02171690","03"
"2019087094","05","3","1214 FORSYTHIA ST EAST","","DEMOTTE","IN","46310","GYPSUM EXPRESS LTD","8006217901","052000","","","","","N","","","","","","N","","","","","","","","2","00623098","08"
"2019042794","03","1","316 GRANT AVE","","DUQUESNE","PA","151101009","LUNA TRANSPORTATION INC","4123983876","080000","","","","","N","","","","","","N","","","","","","","","1","00251758","08"
"2019073075","03","99","611 JEFFERSON RD","","SOMMERSET","PA","15501","BOB BARRON","8142336745","999999","","","","","N","","","","","","N","","","","","","","","2","02091819","08"
"2019096004","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124222000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019093575","02","4","457 DAVIDSON RD","","PITTSBURGH","PA","15123","CALIBER LOGISTICS LLC","8002421546","073280","","","","","N","","","","","","N","","4544175890","","","","","","2","00135106","03"
"2019055853","03","4","3526 MCCLURE AVE","","PITTSBURGH","PA","15212","JAMES WEST TRUCKING LLC","4122980686","073280","","","","","N","","","","","","N","","8916508","","","","","","1","00249334","04"
"2019067500","03","4","110 S. FRONT STREET","","HARRISBURG","PA","17103","PENNDOT","7174125300","058400","","","","","N","","","","","","N","","","","","","","","1","","09"
"2019128915","05","1","151 INDUSTRIAL PARKWAY","","VERSAILLES","OH","45380","CLASSIC CARRIERS INC","5707135901","080000","","","","","N","","","","","","N","","","","","","","","1","00300799","08"
"2019019438","05","3","2314 N RIVER RD","","RIVER GROVE","IL","60171","NOVA LINES","5617672566","080000","","","","","N","","","","","","N","","","","","","","","1","02559423","08"
"2019066256","02","1","2300 WINDY RIDGE PARKWAY","SUITE 500N","ATLANTA","GA","30339","DS SERVICES OF AMERICA, INC.","7245445081","003300","","","","","N","","","","","","N","","","","","","","","1","00155682","05"
"2019072496","05","1","1512 EVELYN AVE","","ALBANY","GA","31705","O'NEAL TRUCKING","7242512038","060600","","","","","N","","","","","","N","","","","","","","","1","00055787","08"
"2019093441","02","1","1500 TRUMBULL ROAD","","GIRARD","OH","444203453","AIM LEASING COMPANY","3307594327","999999","","","","","","","","","","","N","","","","","","","","1","00332295","03"
"2019069215","05","3","P.O. BOX 80","","SALTSBURG","PA","15681","JEFFRIES TRANSPORT COORDINATORS","7246399043","052000","","","","","N","","","","","","N","","","","","","","","1","00058886","08"
"2019035041","05","2","6017 EAST CALLA RD","","NEW MIDDLETOWN","OH","44442","VENEZIA TRANPORT SERVICE","8005235572","080000","","","","","N","","","","","","N","","A105332","","","","","","1","01079966","08"
"2019120285","04","1","3501 W. OLD LINCOLN WAY","","WOOSTER","OH","44691","WOOSTER MOTOR WAYS","8006830564","080000","","","","","N","","","","","","N","","","","","","","","2","00157262","08"
"2019087389","02","4","3000 MARYLAND AVENUE","","NORTH VERSAILLES","PA","15137","BANKS GAS SERVICES","4128295000","025999","","","","","N","","","","","","N","","","","","","","","2","02035601","03"
"2019051183","03","1","434 DEER DR","","LANGHORNE","OA","19047","INNOVATIVE TRUCK SERVICE","8563336285","080000","","","","","N","","","","","","N","","","","","","","","2","02443986","08"
"2019120852","03","6","110 LENZER COURT","","SEWICKLEY","PA","15143","LENZER COACH LINES","8003422349","999999","","","","","N","","","","","","N","","A-00112590","","","","","","2","00583785","13"
"2019046761","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2020009106","03","1","4080 JENKINS RD","","CHATTANOOGA","TN","37421","US XPRESS","8666465886","080000","","","","","N","","","","","","N","","","","","","","","1","00303024","08"
"2019129151","02","8","345 6TH AVENUE","","PITTSBURGH","PA","15222","VERIZON","4122551385","999999","","","","","N","","","","","","N","","A-00976060","","","","","","1","","13"
"2019124061","02","3","1029 MCCARTNEY ST","","PITTSBURGH","PA","15220","HPKD INC","4129227600","018750","","","","","N","","","","","","N","","","","","","","","1","02320915","08"
"2019081020","99","99","240 BILMAR DR","","PITTSBURGH","PA","15205","TRUEGREEN LIMITED PARTNERSHIP","4129301810","","","","","","N","","","","","","N","","","","","","","","2","00342305","98"
"2019081020","03","4","6332 DEAN ST","","PITTSBURGH","PA","15206","R&R TRUCKING","4125097439","","","","","","N","","","","","","N","","","","","","","","3","02050137","04"
"2019082337","05","6","555 US HIGHWAY 1 S #120","","ISELIN","NJ","08830","TRIBECA AUTOMOTIVE INC","7323520899","080000","","","","","N","","","","","","N","","","","","","","","2","02102687","08"
"2019089886","02","1","55 MATCHETT ROAD PO 438","","CLINTON","PA","15026","AIR GROUND XPRESS INC","7246951110","014500","","","","","N","","","","","","N","","","","","","","","2","00259447","03"
"2019089886","05","3","4200 INDUSTRIAL BLVD","","ALIQUIPPA","PA","15001","PGT TRUCKING INC","7247283500","080000","","","","","N","","","","","","N","","","","","","","","3","00192897","08"
"2019092338","03","4","3037 BROWNSVILLE RD EXT","","SOUTH PARK","PA","15129","JACK DUNCAN","4128336059","073280","","","","","N","","","","","","N","","","","","","","","1","01083528","99"
"2019009382","02","3","970 W EADS PARKWAY","","LAWRENCEBURG","PA","47025","LOWES HOME CENTERS LLC","8004456937","028001","","","","","N","","","","","","N","","","","","","","","1","00097235","03"
"2019127328","05","3","1500 COMMERCIAL AVE","","MINGO JUNCTION","OH","43938","JSW STEEL USA OHIO INC","3305490000","080000","","","","","N","","","","","","N","","","","","","","","1","00285442","06"
"2019002455","05","1","1001 CALIFORNIA AVE","","PITTSBURGH","PA","15290","US POST OFFICE","4123597848","080000","","","","","N","","","","","","N","","99999999","","","","","","1","09999999","06"
"2019042582","03","7","121 BRICKYARD RD.","","MARS","PA","16046","VOGEL DISPOSAL SERVICE","7246251511","733280","","","","","N","","","","","","N","","","","","","","","2","00290052","04"
"2019109908","99","99","UNK","","UNK","ZZ","999999999","UNK","9999999999","999999","","","","","","","","","","","N","","","","","","","","1","","08"
"2019088133","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4122551385","999999","","","","","N","","","","","","N","","","","","","","","3","","11"
"2019035913","99","0","412 HEIGHTS DR","","PITTSBURGH","PA","15209","ANTONIO GENTILE","9999999999","016500","","","","","N","","","","","","N","","","","","","","","1","","02"
"2019118475","05","3","4010 COLUMBUS AVE","","SANDUSKY","OH","44870","SOUTHSHORE TRANSPORTATION CO INC","4196267079","080000","","","","","N","","","","","","N","","","","","","","","2","00247350","00"
"2019108938","05","3","20677 WILDWOOD LANE","","STRONGSVILLE","OH","44149","WORLDWAY EXPEDITE LINE INC - MAR","4405527744","080000","","","","","N","","","","","","N","","","","","","","","1","02426610","08"
"2019102044","02","3","281 US-30","","IMPERIAL","PA","15126","PENNSYLVANIA DRILLING COMPANY","7246952400","053220","","","","","N","","","","","","N","","","","","","","","2","00088417","03"
"2019112481","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","12533","PORT AUTHORITY","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019013960","02","8","1325 SCOTLAND AVENUE","","PUNXSUTAWNEY","PA","15767","KRISE TRANSPORTATION","8149386200","013000","","","","","N","","","","","","N","","","","","","","","2","00550782","10"
"2019013960","02","8","700 N. BELL AVENUE","","CARNEGIE","PA","15106","THE SALVATION ARMY","4124461500","012300","","","","","N","","","","","","N","","","","","","","","4","99999999","10"
"2019067901","05","1","2580 CLYDE AVE","","STATE COLLEGE","PA","16801","HOY TRANSFER INC","8002571110","080000","","","","","N","","","","","","N","","A85095","","","","","","2","00887648","08"
"2019026259","02","8","4236 WILLIAM FLINN HWY","","ALLISON PARK","PA","15101","S S SALES","4124875452","","","","","","","","","","","","N","","","","","","","","2","99999999","10"
"2019134760","02","1","160 VELTRI DRIVE","","WASHINGTON","PA","15301","JAMES R VELTRI TRUCKING INC","7406718224","058400","","","","","N","","","","","","N","","","","","","","","2","01085746","06"
"2019063421","05","1","1912 REILLY ROAD","","PHILADELPHIA","PA","19115","AD EXPRESS TRUCKING LLC","2672569793","080000","","","","","N","","","","","","N","","","","","","","","1","03066495","08"
"2019023713","02","3","4715 WM FLYN HWY","","ALLISON PARK","PA","15101","ANSO INC","4124862211","006000","","","","","N","","","","","","N","","","","","","","","1","00908315","03"
"2019070504","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125665500","999999","","","","","N","","","","","","Y","","A-00976060","","","","","","2","","11"
"2019130736","03","0","700 WASHINGTON AVE","","BRIDGEVILLE","PA","15017","US POST OFFICE","4123597596","999999","","","","","N","","","","","","N","","","","","","","","2","08728032","08"
"2019086849","03","4","PO BOX 383","","MURRYSVILLE","PA","15664","CRYSTAL CLEAN WINDOWS","4129658342","061000","","","","","N","","","","","","N","","","","","","","","2","","04"
"2019115958","02","1","1530 CHARTIERS AVENUE","","PITTSBURGH","PA","15220","COMCAST CABLE","4128751334","999999","","","","","N","","","","","","N","","","","","","","","1","","00"
"2019042816","05","3","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC.","8003167160","080000","","","","","N","","","","","","N","","","","","","","","1","00511412","08"
"2019094795","02","6","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4122551385","","","","","","N","","","","","","","","","","","","","","1","","13"
"2019133744","02","1","524 PARKWAY VIEW DR","","PITTSBURGH","PA","15205","MEDCARE EQUIPMENT COMPANY LLC","4128381416","012500","","","","","N","","","","","","N","","","","","","","","1","02360892","03"
"2019133744","02","1","600 VISTA PARK DR","","PITTSUBRGH","PA","15205","FEDEX","8004633339","009050","","","","","N","","","","","","N","","","","","","","","2","00086876","02"
"2019051923","02","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","4122553185","040000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019134760","02","1","199 OAK LEAF OVAL","","OAKWOOD VILLAGE","OH","44146","MAINES PAPER AND FOOD SERVICE","2165072521","080000","","","","","N","","","","","","N","","","","","","","","3","00897204","08"
"2019083808","02","1","1610 PARKWAY VIEW DRIVE","","PITTSBURGH","PA","15205","LOOMIS ARMORED US LLC","4122331700","","","","","","N","","","","","","N","","","","","","","","2","00252201","03"
"2019115918","05","2","234 DEVONVILLE ROAD","","NEW BETHLAHEM","PA","16242","T & D SHUMAKER TRUCKING INC","8035879379","080000","","","","","N","","","","","","N","","","","","","","","2","00073415","08"
"2019002871","02","8","345 6TH AVE 3RD FLOOR","","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019103418","02","0","4001 LEADENHALL RD","","MOUNT LAUREL","NJ","08054","BRIGHTVIEW LANDSCAPE","4127414210","010000","","","","","N","","","","","","N","","","","","","","","1","00464076","08"
"2019108571","03","4","630 JAMES A REED RD","","KANSAS CITY","KS","66012","INFRASOURCE CONSTRUCTION","9893309785","","","","","","N","","","","","","U","","","","","","","","1","01027042","05"
"2019126316","02","3","130 MARTSOLF AVE","","PITTSBURGH","PA","152292024","LONNY MOORE","4128189866","026000","","","","","N","","","","","","N","","","","","","","","1","02926819","03"
"2019104827","03","7","200 RANGOS LN","","WASHINGTON","PA","15301","WASTE MANAGEMENT OF PENNSYLVANIA","8442792503","073280","","","","","N","","","","","","","","","","","","","","2","00344050","04"
"2019087916","03","99","101 KAPPA DR","","PITTSBURGH","PA","152382809","TALON LOGISTICS COMPANY","9999999999","080000","","","","","N","","","","","","N","","","","","","","","1","","08"
"2019118511","02","4","286 BLASCO RD.","","NEW ALEXANDRIA","PA","15670","L&D EXCAVATING & LANDSCAPING INC","7243883596","999999","","","","","N","","","","","","N","","","","","","","","2","","03"
"2019096871","04","3","2313 PA -18","","WAMPUM","PA","16157","DOREN INC","7245354397","073280","","","","","N","","","","","","N","","","","","","","","1","01456045","04"
"2019085373","02","3","417 BROADWAY BLVD","","MONROEVILLE","PA","15140","MAGILLS AUTO SERVICE","4123738155","999999","","","","","N","","","","","","N","","A00109422","","","","","","2","00513657","03"
"2019071031","02","4","2638 BROWN ROAD","","SEWICKLEY","PA","15143","GRAFF EXCAVATING","4125856918","033000","","","","","N","","","","","","N","","","","","","","","1","02132624","03"
"2019094326","02","1","209 E. VIEW DRIVE","","PITTSBURGH","PA","15666","PENSKE","4124994921","037000","","","","","N","","","","","","U","","","","","","","","1","00327574","03"
"2019094326","02","99","978 ROUTE 910","","PITTSBURGH","PA","15238","ISUZU","4127674994","014500","","","","","N","","","","","","N","","10500","","","","","","5","","02"
"2019066606","03","3","225 N SHORE DR","","PITTSBURGH","PA","15212","TRUMBULL CORPORATION","4128072000","025999","","","","","N","","","","","","N","","","","","","","","1","00088311","09"
"2019094076","03","1","2675 MORGANTOWN RD","","READING","PA","19607","IMLER'S POULTRY","8149435563","033000","","","","","N","","","","","","N","","","","","","","","1","00274282","04"
"2019094076","05","2","606 MCCORMICK AVE PO BO","","CONNELLSVILLE","PA","15425","STONE AND COMPANY INC","7243210587","026500","","","","","N","","","","","","N","","","","","","","","2","00896842","08"
"2019064277","04","1","300 LIONVILLE STATION R","","CHESTER SPRINGS","PA","19425","PENN TANIK LINES","4124199312","065000","","","","","N","","","","","","N","","","","","","","","2","00264473","08"
"2019122030","01","0","1825 LIVERPOOL ST","","PITTSBURGH","PA","15233","Z TRIP","4123218100","999999","","","","","N","","","","","","N","","A49926","","","","","","2","","98"
"2019100670","02","1","923 BIDWELL ST","","PITTSBURGH","PA","15233","ACCESS INFORMATION MANAGEMENT","9999999999","","","","","","N","","","","","","N","","","","","","","","1","99999999","03"
"2019017695","04","1","1805 WESTBROOKE VILLAGE","","COLUMBUS","OH","43228","RM ENTERPRISE","6146000818","080000","","","","","N","","","","","","N","","","","","","","","2","02965429","06"
"2019072042","99","4","PO BOX 296","","CURRIE RD","PA","16051","MCCLYMOND SUPPLY AND TRANSIT","7243680508","","","","","","N","","","","","","N","","","","","","","","1","20000974","04"
"2019045472","02","8","1720 W NORTH AVE","","PITTSBURGH","PA","15212","FIRST STUDENT TRANSPORTATION","4123224449","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2019059694","02","1","14002 E 21ST ST","","TULSA","OK","74134","FEDEX","4127607619","010050","","","","","N","","","","","","N","","","","","","","","1","00265752","09"
"2019106496","05","3","1733 LINCOLNWAY EAST","","MISHAWAKA","IN","46544","PATTI TRANSPORT LLC","5745328005","999999","","","","","N","","","","","","N","","","","","","","","2","02280503","08"
"2019072031","03","7","1107 THOMPSON AVE","","MCKEES ROCKS","PA","15136","BOYDS ROLL OFF SERVICES","4123316830","073280","","","","","N","","","","","","N","","","","","","","","1","00807021","09"
"2020000621","05","1","3505 UNION ST","","MINERAL RIDGE","OH","44440","ROOD TRUCKING CO., INC.","3306523519","999999","","","","","N","","","","","","N","","","","","","","","2","00014480","08"
"2019092445","04","4","825 BAYRIDGE AVE","","PITTSBURGH","PA","15226","DARYL HOUSTON TRUCKING","4124755985","073280","","","","","","","","","","","N","","A-00122456","","","","","","3","02102596","04"
"2019034296","02","8","201 ROCHELLE STREET","","PITTSBURGH","PA","15210","COUNCIL OF THREE RIVERS AMERICA","4124882750","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2019031295","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2019119976","03","1","148 PENNSYLVANIA AVENUE","","SCOTTDALE","PA","15683","GREEN ACRES CONTRACTING COMPANY","7248878096","052000","","","","","N","","","","","","N","","","","","","","","1","00157810","04"
"2019047962","08","3","500 SOUTH LOMBARD RD","","ADDISON","IL","60101","IG TRANSPORTATION","2245788744","080000","","","","","N","","","","","","N","","","","","","","","1","01928967","08"
"2019002887","03","4","4611 31ST AVE .","","NEW BRIGHTON","PA","15066","M.O'HERRON COMPANY","7246832067","","","","","","N","","","","","","N","","0908303","","","","","","1","02110229","04"
"2019054177","02","8","415 REBECCA STREET","","MCKEESPORT","PA","15132","PENNSYLVANIA COACH LINES, INC","7248633420","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2019034592","02","8","345 6TH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","037963","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2019082445","05","99","1300 GEZON PARKWAY","","WYOMING","MI","49509","GFS TRANSPORT LLC","6155307000","072000","","","","","N","","","","","","N","","00175852","","","","","","2","00175852","08"
"2019056228","02","1","225 NORTH SHORE DRIVE","","PITTSBURGH","PA","15212","TRUMBULL CORPORATION","4128072000","033000","","","","","N","","","","","","N","","","","","","","","1","00088311","03"
"2019056228","05","1","4 RUE DU TRANSPORT","","COTEAU-DU-LAC","QC","J0P1B0","C.A.T. INC","8003635313","080000","","","","","N","","","","","","N","","","","","","","","3","00247969","08"
"2019090056","04","4","P.O. BOX 72","","GIBSONIA","PA","15044","DELLER PROFESSIONAL SERVICE","4128743907","073280","","","","","N","","","","","","N","","","","","","","","1","","04"
"2019091590","05","2","4366 MT. PLEASENT ST  NW","","NORTH CANTON","OH","44720","NORTH CANTON TRANSFER LLC","3304910474","080000","","","","","N","","","","","","N","","1110013","","","","","","1","00265978","08"
"2019065398","02","4","3435 WEBSTER","","PITTSBURGH","PA","15219","KEVIN GUY","4122666674","029938","","","","","N","","","","","","N","","","","","","","","1","","09"
"2019062590","99","0","825 BEHAN ST","","PITTSBURGH","PA","15233","AUTUMN BROOKE TRANSPORTATION","9999999999","073280","","","","","","","","","","","N","","","","","","","","4","","00"
"2019071338","02","1","6045 BRIDGETOWN RD.","","CINCINNATI","OH","45248","H C TRANSPORTATION INC.","4126135228","034000","","","","","N","","","","","","N","","123662-P","","","","","","1","00726852","04"
"2019133182","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","028000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","13"
"2019127185","05","3","390 N LONG RUN RD","","AVONMORE","PA","15618","M&A TRANSPORT INC","7247198684","999999","","","","","N","","","","","","N","","","","","","","","1","00871981","08"
"2019047475","99","99","201 KITTANNING ST","","BUTLER","PA","16002","GRECO GAS INC","9999999999","033000","","","","","N","","","","","","N","","","","","","","","1","","99"
"2019013413","05","1","12210 EATON COMMERCE PA","","COLUMBIA STATION","OH","44028","STS DELIVERY","4407486601","080000","","","","","N","","","","","","N","","","","","","","","1","01227912","08"
"2019101123","04","4","CURRIE  ROAD","PO BOX 296","PORTERSVILLE","PA","16051","M M LEASING INC","4125851350","999999","","","","","N","","","","","","N","","","","","","","","7","","04"
"2019008200","03","8","200 SCHOOL RD.","","PITTSBURGH","PA","15239","PLUM BOROUGH SCHOOL DISTRICT","4127983600","010000","","","","","N","","","","","","N","","","","","","","","2","01125289","11"
"2019117117","02","2","814 PITTSBURGH MCKEESPORT BLVD","","WEST MIFFLIN","PA","15122","DEPARTMENT OF ENERGY","4124767265","999999","","","","","N","","","","","","N","","","","","","","","1","","03"
"2019117117","02","99","201 LYSLE BLVD","","MCKEESPORT","PA","15132","CITY OF MCKEESPORT","4126755021","999999","","","","","N","","","","","","N","","","","","","","","2","","09"
"2019131816","02","99","13413 STATE ROUTE 422","","KITTANNING","PA","16201","MYERS BROTHERS LLC","4128553729","","","","","","N","","","","","","N","","0000","","","","","","2","00000000","12"
